Year,Age category,Single Year of Age,Sex category,Sex,UNIT,VALUE
2018,084,84 years,2,Female,Number,8396
2018,085,85 years,-,Both sexes,Number,12440
2018,085,85 years,1,Male,Number,5202
2018,085,85 years,2,Female,Number,7238
2018,086,86 years,-,Both sexes,Number,10794
2018,086,86 years,1,Male,Number,4310
2018,086,86 years,2,Female,Number,6484
2018,087,87 years,-,Both sexes,Number,9543
2018,087,87 years,1,Male,Number,3793
2018,087,87 years,2,Female,Number,5750
2018,088,88 years,-,Both sexes,Number,8364
2018,088,88 years,1,Male,Number,3110
2018,088,88 years,2,Female,Number,5254
2018,089,89 years,-,Both sexes,Number,7059
2018,089,89 years,1,Male,Number,2414
2018,089,89 years,2,Female,Number,4645
2018,090,90 years,-,Both sexes,Number,5441
2018,090,90 years,1,Male,Number,1774
2018,090,90 years,2,Female,Number,3667
2018,091,91 years,-,Both sexes,Number,4319
2018,091,91 years,1,Male,Number,1367
2018,091,91 years,2,Female,Number,2952
2018,092,92 years,-,Both sexes,Number,3568
2018,092,92 years,1,Male,Number,1078
2018,092,92 years,2,Female,Number,2490
2018,093,93 years,-,Both sexes,Number,2877
2018,093,93 years,1,Male,Number,837
2018,093,93 years,2,Female,Number,2040
2018,094,94 years,-,Both sexes,Number,2287
2018,094,94 years,1,Male,Number,623
2018,094,94 years,2,Female,Number,1664
2018,095,95 years,-,Both sexes,Number,1485
2018,095,95 years,1,Male,Number,386
2018,095,95 years,2,Female,Number,1099
2018,096,96 years,-,Both sexes,Number,806
2018,096,96 years,1,Male,Number,183
2018,096,96 years,2,Female,Number,623
2018,097,97 years,-,Both sexes,Number,761
2018,097,97 years,1,Male,Number,176
2018,097,97 years,2,Female,Number,585
2018,098,98 years,-,Both sexes,Number,858
2018,098,98 years,1,Male,Number,233
2018,098,98 years,2,Female,Number,625
2018,646,99 years and over,-,Both sexes,Number,1198
2018,646,99 years and over,1,Male,Number,276
2018,646,99 years and over,2,Female,Number,922
2019,-,All ages,-,Both sexes,Number,4958471
2019,-,All ages,1,Male,Number,2456306
2019,-,All ages,2,Female,Number,2502165
2019,200,Under 1 year,-,Both sexes,Number,60402
2019,200,Under 1 year,1,Male,Number,30809
2019,200,Under 1 year,2,Female,Number,29593
2019,001,1 year,-,Both sexes,Number,62110
2019,001,1 year,1,Male,Number,31918
2019,001,1 year,2,Female,Number,30192
2019,002,2 years,-,Both sexes,Number,64382
2019,002,2 years,1,Male,Number,32957
2019,002,2 years,2,Female,Number,31425
2019,003,3 years,-,Both sexes,Number,63338
2019,003,3 years,1,Male,Number,32440
2019,003,3 years,2,Female,Number,30898
2019,004,4 years,-,Both sexes,Number,64764
2019,004,4 years,1,Male,Number,33173
2019,004,4 years,2,Female,Number,31591
2019,005,5 years,-,Both sexes,Number,67609
2019,005,5 years,1,Male,Number,34906
2019,005,5 years,2,Female,Number,32703
2019,006,6 years,-,Both sexes,Number,69303
2019,006,6 years,1,Male,Number,35563
2019,006,6 years,2,Female,Number,33740
2019,007,7 years,-,Both sexes,Number,71967
2019,007,7 years,1,Male,Number,36935
2019,007,7 years,2,Female,Number,35032
2019,008,8 years,-,Both sexes,Number,73442
2019,008,8 years,1,Male,Number,37461
2019,008,8 years,2,Female,Number,35981
2019,009,9 years,-,Both sexes,Number,73563
2019,009,9 years,1,Male,Number,37745
2019,009,9 years,2,Female,Number,35818
2019,010,10 years,-,Both sexes,Number,73271
2019,010,10 years,1,Male,Number,37508
2019,010,10 years,2,Female,Number,35763
2019,011,11 years,-,Both sexes,Number,72427
2019,011,11 years,1,Male,Number,36926
2019,011,11 years,2,Female,Number,35501
2019,012,12 years,-,Both sexes,Number,68046
2019,012,12 years,1,Male,Number,34999
2019,012,12 years,2,Female,Number,33047
2019,013,13 years,-,Both sexes,Number,65818
2019,013,13 years,1,Male,Number,33803
2019,013,13 years,2,Female,Number,32015
2019,014,14 years,-,Both sexes,Number,65097
2019,014,14 years,1,Male,Number,33687
2019,014,14 years,2,Female,Number,31410
2019,015,15 years,-,Both sexes,Number,65420
2019,015,15 years,1,Male,Number,33307
2019,015,15 years,2,Female,Number,32113
2019,016,16 years,-,Both sexes,Number,65064
2019,016,16 years,1,Male,Number,32947
2019,016,16 years,2,Female,Number,32117
2019,017,17 years,-,Both sexes,Number,64792
2019,017,17 years,1,Male,Number,32712
2019,017,17 years,2,Female,Number,32080
2019,018,18 years,-,Both sexes,Number,63438
2019,018,18 years,1,Male,Number,32125
2019,018,18 years,2,Female,Number,31313
2019,019,19 years,-,Both sexes,Number,63380
2019,019,19 years,1,Male,Number,32257
2019,019,19 years,2,Female,Number,31123
2019,020,20 years,-,Both sexes,Number,63680
2019,020,20 years,1,Male,Number,32447
2019,020,20 years,2,Female,Number,31233
2019,021,21 years,-,Both sexes,Number,63445
2019,021,21 years,1,Male,Number,32265
2019,021,21 years,2,Female,Number,31180
2019,022,22 years,-,Both sexes,Number,60040
2019,022,22 years,1,Male,Number,30701
2019,022,22 years,2,Female,Number,29339
2019,023,23 years,-,Both sexes,Number,57980
2019,023,23 years,1,Male,Number,29487
2019,023,23 years,2,Female,Number,28493
2019,024,24 years,-,Both sexes,Number,56566
2019,024,24 years,1,Male,Number,28687
2019,024,24 years,2,Female,Number,27879
2019,025,25 years,-,Both sexes,Number,56486
2019,025,25 years,1,Male,Number,28617
2019,025,25 years,2,Female,Number,27869
2019,026,26 years,-,Both sexes,Number,56653
2019,026,26 years,1,Male,Number,28804
2019,026,26 years,2,Female,Number,27849
2019,027,27 years,-,Both sexes,Number,58016
2019,027,27 years,1,Male,Number,28957
2019,027,27 years,2,Female,Number,29059
2019,028,28 years,-,Both sexes,Number,60766
2019,028,28 years,1,Male,Number,30599
2019,028,28 years,2,Female,Number,30167
2019,029,29 years,-,Both sexes,Number,59607
2019,029,29 years,1,Male,Number,29526
2019,029,29 years,2,Female,Number,30081
2019,030,30 years,-,Both sexes,Number,64348
2019,030,30 years,1,Male,Number,31663
2019,030,30 years,2,Female,Number,32685
2019,031,31 years,-,Both sexes,Number,62451
2019,031,31 years,1,Male,Number,30225
2019,031,31 years,2,Female,Number,32226
2019,032,32 years,-,Both sexes,Number,65532
2019,032,32 years,1,Male,Number,31586
2019,032,32 years,2,Female,Number,33946
2019,033,33 years,-,Both sexes,Number,70436
2019,033,33 years,1,Male,Number,33885
2019,033,33 years,2,Female,Number,36551
2019,034,34 years,-,Both sexes,Number,70905
2019,034,34 years,1,Male,Number,34125
2019,034,34 years,2,Female,Number,36780
2019,035,35 years,-,Both sexes,Number,73953
2019,035,35 years,1,Male,Number,35362
2019,035,35 years,2,Female,Number,38591
2019,036,36 years,-,Both sexes,Number,77630
2019,036,36 years,1,Male,Number,36952
2019,036,36 years,2,Female,Number,40678
2019,037,37 years,-,Both sexes,Number,79666
2019,037,37 years,1,Male,Number,38234
2019,037,37 years,2,Female,Number,41432
2019,038,38 years,-,Both sexes,Number,83204
2019,038,38 years,1,Male,Number,40596
2019,038,38 years,2,Female,Number,42608
2019,039,39 years,-,Both sexes,Number,85113
2019,039,39 years,1,Male,Number,41792
2019,039,39 years,2,Female,Number,43321
2019,040,40 years,-,Both sexes,Number,79308
2019,040,40 years,1,Male,Number,38422
2019,040,40 years,2,Female,Number,40886
2019,041,41 years,-,Both sexes,Number,76632
2019,041,41 years,1,Male,Number,37620
2019,041,41 years,2,Female,Number,39012
2019,042,42 years,-,Both sexes,Number,75118
2019,042,42 years,1,Male,Number,36918
2019,042,42 years,2,Female,Number,38200
2019,043,43 years,-,Both sexes,Number,75661
2019,043,43 years,1,Male,Number,37442
2019,043,43 years,2,Female,Number,38219
2019,044,44 years,-,Both sexes,Number,74527
2019,044,44 years,1,Male,Number,36751
2019,044,44 years,2,Female,Number,37776
2019,045,45 years,-,Both sexes,Number,73622
2019,045,45 years,1,Male,Number,36427
2019,045,45 years,2,Female,Number,37195
2019,046,46 years,-,Both sexes,Number,72461
2019,046,46 years,1,Male,Number,36130
2019,046,46 years,2,Female,Number,36331
2019,047,47 years,-,Both sexes,Number,70341
2019,047,47 years,1,Male,Number,35059
2019,047,47 years,2,Female,Number,35282
2019,048,48 years,-,Both sexes,Number,70529
2019,048,48 years,1,Male,Number,35249
2019,048,48 years,2,Female,Number,35280
2019,049,49 years,-,Both sexes,Number,67418
2019,049,49 years,1,Male,Number,33691
2019,049,49 years,2,Female,Number,33727
2019,050,50 years,-,Both sexes,Number,64087
2019,050,50 years,1,Male,Number,32225
2019,050,50 years,2,Female,Number,31862
2019,051,51 years,-,Both sexes,Number,63323
2019,051,51 years,1,Male,Number,31560
2019,051,51 years,2,Female,Number,31763
2019,052,52 years,-,Both sexes,Number,62005
2019,052,52 years,1,Male,Number,30882
2019,052,52 years,2,Female,Number,31123
2019,053,53 years,-,Both sexes,Number,62062
2019,053,53 years,1,Male,Number,30795
2019,053,53 years,2,Female,Number,31267
2019,054,54 years,-,Both sexes,Number,61878
2019,054,54 years,1,Male,Number,30516
2019,054,54 years,2,Female,Number,31362
2019,055,55 years,-,Both sexes,Number,60270
2019,055,55 years,1,Male,Number,29678
2019,055,55 years,2,Female,Number,30592
2019,056,56 years,-,Both sexes,Number,58863
2019,056,56 years,1,Male,Number,28964
2019,056,56 years,2,Female,Number,29899
2019,057,57 years,-,Both sexes,Number,56978
2019,057,57 years,1,Male,Number,28218
2019,057,57 years,2,Female,Number,28760
2019,058,58 years,-,Both sexes,Number,57146
2019,058,58 years,1,Male,Number,28242
2019,058,58 years,2,Female,Number,28904
2019,059,59 years,-,Both sexes,Number,54840
2019,059,59 years,1,Male,Number,26966
2019,059,59 years,2,Female,Number,27874
2019,060,60 years,-,Both sexes,Number,54403
2019,060,60 years,1,Male,Number,27078
2019,060,60 years,2,Female,Number,27325
2019,061,61 years,-,Both sexes,Number,52136
2019,061,61 years,1,Male,Number,25718
2019,061,61 years,2,Female,Number,26418
2019,062,62 years,-,Both sexes,Number,50851
2019,062,62 years,1,Male,Number,25214
2019,062,62 years,2,Female,Number,25637
2019,063,63 years,-,Both sexes,Number,49549
2019,063,63 years,1,Male,Number,24565
2019,063,63 years,2,Female,Number,24984
2019,064,64 years,-,Both sexes,Number,48981
2019,064,64 years,1,Male,Number,24217
2019,064,64 years,2,Female,Number,24764
2019,065,65 years,-,Both sexes,Number,46903
2019,065,65 years,1,Male,Number,23207
2019,065,65 years,2,Female,Number,23696
2019,066,66 years,-,Both sexes,Number,46341
2019,066,66 years,1,Male,Number,22927
2019,066,66 years,2,Female,Number,23414
2019,067,67 years,-,Both sexes,Number,43950
2019,067,67 years,1,Male,Number,21794
2019,067,67 years,2,Female,Number,22156
2019,068,68 years,-,Both sexes,Number,42503
2019,068,68 years,1,Male,Number,21130
2019,068,68 years,2,Female,Number,21373
2019,069,69 years,-,Both sexes,Number,41944
2019,069,69 years,1,Male,Number,20487
2019,069,69 years,2,Female,Number,21457
2019,070,70 years,-,Both sexes,Number,40627
2019,070,70 years,1,Male,Number,20002
2019,070,70 years,2,Female,Number,20625
2019,071,71 years,-,Both sexes,Number,39350
2019,071,71 years,1,Male,Number,19441
2019,071,71 years,2,Female,Number,19909
2019,072,72 years,-,Both sexes,Number,37525
2019,072,72 years,1,Male,Number,18475
2019,072,72 years,2,Female,Number,19050
2019,073,73 years,-,Both sexes,Number,35789
2019,073,73 years,1,Male,Number,17479
2019,073,73 years,2,Female,Number,18310
2019,074,74 years,-,Both sexes,Number,33786
2019,074,74 years,1,Male,Number,15910
2019,074,74 years,2,Female,Number,17876
2019,075,75 years,-,Both sexes,Number,30367
2019,075,75 years,1,Male,Number,14720
2019,075,75 years,2,Female,Number,15647
2019,076,76 years,-,Both sexes,Number,27968
2019,076,76 years,1,Male,Number,13297
2019,076,76 years,2,Female,Number,14671
2019,077,77 years,-,Both sexes,Number,26685
2019,077,77 years,1,Male,Number,12704
2019,077,77 years,2,Female,Number,13981
2019,078,78 years,-,Both sexes,Number,22948
2019,078,78 years,1,Male,Number,10749
2019,078,78 years,2,Female,Number,12199
2019,079,79 years,-,Both sexes,Number,22322
2019,079,79 years,1,Male,Number,10422
2019,079,79 years,2,Female,Number,11900
2019,080,80 years,-,Both sexes,Number,20801
2019,080,80 years,1,Male,Number,9519
2019,080,80 years,2,Female,Number,11282
2019,081,81 years,-,Both sexes,Number,18763
2019,081,81 years,1,Male,Number,8426
2019,081,81 years,2,Female,Number,10337
2019,082,82 years,-,Both sexes,Number,17362
2019,082,82 years,1,Male,Number,7722
2019,082,82 years,2,Female,Number,9640
2019,083,83 years,-,Both sexes,Number,16190
2019,083,83 years,1,Male,Number,7043
2019,083,83 years,2,Female,Number,9147
2019,084,84 years,-,Both sexes,Number,15117
2019,084,84 years,1,Male,Number,6435
2019,084,84 years,2,Female,Number,8682
2019,085,85 years,-,Both sexes,Number,13110
2019,085,85 years,1,Male,Number,5477
2019,085,85 years,2,Female,Number,7633
2019,086,86 years,-,Both sexes,Number,10904
2019,086,86 years,1,Male,Number,4501
2019,086,86 years,2,Female,Number,6403
2019,087,87 years,-,Both sexes,Number,9501
2019,087,87 years,1,Male,Number,3751
2019,087,87 years,2,Female,Number,5750
2019,088,88 years,-,Both sexes,Number,8401
2019,088,88 years,1,Male,Number,3319
2019,088,88 years,2,Female,Number,5082
2019,089,89 years,-,Both sexes,Number,7368
2019,089,89 years,1,Male,Number,2713
2019,089,89 years,2,Female,Number,4655
2019,090,90 years,-,Both sexes,Number,6088
2019,090,90 years,1,Male,Number,1999
2019,090,90 years,2,Female,Number,4089
2019,091,91 years,-,Both sexes,Number,4824
2019,091,91 years,1,Male,Number,1536
2019,091,91 years,2,Female,Number,3288
2019,092,92 years,-,Both sexes,Number,3874
2019,092,92 years,1,Male,Number,1217
2019,092,92 years,2,Female,Number,2657
2019,093,93 years,-,Both sexes,Number,3030
2019,093,93 years,1,Male,Number,951
2019,093,93 years,2,Female,Number,2079
2019,094,94 years,-,Both sexes,Number,2546
2019,094,94 years,1,Male,Number,715
2019,094,94 years,2,Female,Number,1831
2019,095,95 years,-,Both sexes,Number,1316
2019,095,95 years,1,Male,Number,284
2019,095,95 years,2,Female,Number,1032
2019,096,96 years,-,Both sexes,Number,870
2019,096,96 years,1,Male,Number,230
2019,096,96 years,2,Female,Number,640
2019,097,97 years,-,Both sexes,Number,714
2019,097,97 years,1,Male,Number,181
2019,097,97 years,2,Female,Number,533
2019,098,98 years,-,Both sexes,Number,509
2019,098,98 years,1,Male,Number,130
2019,098,98 years,2,Female,Number,379
2019,646,99 years and over,-,Both sexes,Number,1076
2019,646,99 years and over,1,Male,Number,178
2019,646,99 years and over,2,Female,Number,898
2020,-,All ages,-,Both sexes,Number,5029875
2020,-,All ages,1,Male,Number,2491778
2020,-,All ages,2,Female,Number,2538097
2020,200,Under 1 year,-,Both sexes,Number,58167
2020,200,Under 1 year,1,Male,Number,29845
2020,200,Under 1 year,2,Female,Number,28322
2020,001,1 year,-,Both sexes,Number,59948
2020,001,1 year,1,Male,Number,30775
2020,001,1 year,2,Female,Number,29173
2020,002,2 years,-,Both sexes,Number,62394
2020,002,2 years,1,Male,Number,32266
2020,002,2 years,2,Female,Number,30128
2020,003,3 years,-,Both sexes,Number,64610
2020,003,3 years,1,Male,Number,33299
2020,003,3 years,2,Female,Number,31311
2020,004,4 years,-,Both sexes,Number,63589
2020,004,4 years,1,Male,Number,32568
2020,004,4 years,2,Female,Number,31021
2020,005,5 years,-,Both sexes,Number,65761
2020,005,5 years,1,Male,Number,33873
2020,005,5 years,2,Female,Number,31888
2020,006,6 years,-,Both sexes,Number,68312
2020,006,6 years,1,Male,Number,35152
2020,006,6 years,2,Female,Number,33160
2020,007,7 years,-,Both sexes,Number,69872
2020,007,7 years,1,Male,Number,35756
2020,007,7 years,2,Female,Number,34116
2020,008,8 years,-,Both sexes,Number,72428
2020,008,8 years,1,Male,Number,37182
2020,008,8 years,2,Female,Number,35246
2020,009,9 years,-,Both sexes,Number,73840
2020,009,9 years,1,Male,Number,37650
2020,009,9 years,2,Female,Number,36190
2020,010,10 years,-,Both sexes,Number,74085
2020,010,10 years,1,Male,Number,37947
2020,010,10 years,2,Female,Number,36138
2020,011,11 years,-,Both sexes,Number,73529
2020,011,11 years,1,Male,Number,37643
2020,011,11 years,2,Female,Number,35886
2020,012,12 years,-,Both sexes,Number,72540
2020,012,12 years,1,Male,Number,36981
2020,012,12 years,2,Female,Number,35559
2020,013,13 years,-,Both sexes,Number,68371
2020,013,13 years,1,Male,Number,35070
2020,013,13 years,2,Female,Number,33301
2020,014,14 years,-,Both sexes,Number,66205
2020,014,14 years,1,Male,Number,33936
2020,014,14 years,2,Female,Number,32269
2020,015,15 years,-,Both sexes,Number,66051
2020,015,15 years,1,Male,Number,33979
2020,015,15 years,2,Female,Number,32072
2020,016,16 years,-,Both sexes,Number,66505
2020,016,16 years,1,Male,Number,33768
2020,016,16 years,2,Female,Number,32737
2020,017,17 years,-,Both sexes,Number,65629
2020,017,17 years,1,Male,Number,33272
2020,017,17 years,2,Female,Number,32357
2020,018,18 years,-,Both sexes,Number,65313
2020,018,18 years,1,Male,Number,33028
2020,018,18 years,2,Female,Number,32285
2020,019,19 years,-,Both sexes,Number,63920
2020,019,19 years,1,Male,Number,32342
2020,019,19 years,2,Female,Number,31578
2020,020,20 years,-,Both sexes,Number,63509
2020,020,20 years,1,Male,Number,32422
2020,020,20 years,2,Female,Number,31087
2020,021,21 years,-,Both sexes,Number,63847
2020,021,21 years,1,Male,Number,32598
2020,021,21 years,2,Female,Number,31249
2020,022,22 years,-,Both sexes,Number,63739
2020,022,22 years,1,Male,Number,32570
2020,022,22 years,2,Female,Number,31169
2020,023,23 years,-,Both sexes,Number,60852
2020,023,23 years,1,Male,Number,31023
2020,023,23 years,2,Female,Number,29829
2020,024,24 years,-,Both sexes,Number,58558
2020,024,24 years,1,Male,Number,29808
2020,024,24 years,2,Female,Number,28750
2020,025,25 years,-,Both sexes,Number,58216
2020,025,25 years,1,Male,Number,29157
2020,025,25 years,2,Female,Number,29059
2020,026,26 years,-,Both sexes,Number,58152
2020,026,26 years,1,Male,Number,29082
2020,026,26 years,2,Female,Number,29070
2020,027,27 years,-,Both sexes,Number,58318
2020,027,27 years,1,Male,Number,29288
2020,027,27 years,2,Female,Number,29030
2020,028,28 years,-,Both sexes,Number,59654
2020,028,28 years,1,Male,Number,29464
2020,028,28 years,2,Female,Number,30190
2020,029,29 years,-,Both sexes,Number,62026
2020,029,29 years,1,Male,Number,31059
2020,029,29 years,2,Female,Number,30967
2020,030,30 years,-,Both sexes,Number,62000
2020,030,30 years,1,Male,Number,30603
2020,030,30 years,2,Female,Number,31397
2020,031,31 years,-,Both sexes,Number,65626
2020,031,31 years,1,Male,Number,32265
2020,031,31 years,2,Female,Number,33361
2020,032,32 years,-,Both sexes,Number,64306
